Data,Hora,kWh fornecido
30/03/2024,3,870.84
30/03/2024,4,871.2
30/03/2024,5,870.84
30/03/2024,6,869.04
30/03/2024,7,869.76
30/03/2024,8,870.12
30/03/2024,9,870.84
30/03/2024,10,871.2
30/03/2024,11,868.32
30/03/2024,12,869.76
30/03/2024,13,869.04
30/03/2024,14,869.04
30/03/2024,15,868.32
30/03/2024,16,869.04
30/03/2024,17,869.4
30/03/2024,18,870.12
30/03/2024,19,869.04
30/03/2024,20,11.52
30/03/2024,21,6.48
30/03/2024,22,6.48
30/03/2024,23,6.48
30/03/2024,24,6.48
31/03/2024,1,6.84
31/03/2024,2,74.52
31/03/2024,3,771.48
31/03/2024,4,871.56
31/03/2024,5,869.76
31/03/2024,6,871.2
31/03/2024,7,872.64
31/03/2024,8,870.48
31/03/2024,9,870.48
31/03/2024,10,870.12
31/03/2024,11,869.76
31/03/2024,12,869.4
31/03/2024,13,870.12
31/03/2024,14,869.04
31/03/2024,15,868.32
31/03/2024,16,867.6
31/03/2024,17,867.96
31/03/2024,18,869.76
31/03/2024,19,869.76
31/03/2024,20,869.76
31/03/2024,21,869.76
31/03/2024,22,870.12
31/03/2024,23,869.4
31/03/2024,24,870.12
01/04/2024,1,869.4
01/04/2024,2,869.4
01/04/2024,3,869.04
01/04/2024,4,868.68
01/04/2024,5,868.68
01/04/2024,6,868.32
01/04/2024,7,869.4
01/04/2024,8,867.6
01/04/2024,9,867.96
01/04/2024,10,867.96
01/04/2024,11,866.88
01/04/2024,12,868.68
01/04/2024,13,866.88
01/04/2024,14,866.88
01/04/2024,15,866.16
01/04/2024,16,866.16
01/04/2024,17,866.88
01/04/2024,18,867.96
01/04/2024,19,867.96
01/04/2024,20,868.32
01/04/2024,21,867.96
01/04/2024,22,868.32
01/04/2024,23,868.32
01/04/2024,24,868.32
02/04/2024,1,867.96
02/04/2024,2,867.24
02/04/2024,3,867.6
02/04/2024,4,867.6
02/04/2024,5,867.24
02/04/2024,6,867.24
02/04/2024,7,868.32
02/04/2024,8,866.52
02/04/2024,9,866.52
02/04/2024,10,866.52
02/04/2024,11,866.88
02/04/2024,12,866.52
02/04/2024,13,866.88
02/04/2024,14,866.52
02/04/2024,15,866.88
02/04/2024,16,866.52
02/04/2024,17,866.16
02/04/2024,18,867.24
02/04/2024,19,867.24
02/04/2024,20,867.96
02/04/2024,21,867.24
02/04/2024,22,867.96
02/04/2024,23,867.24
02/04/2024,24,867.24
03/04/2024,1,867.6
03/04/2024,2,867.24
03/04/2024,3,866.16
03/04/2024,4,866.88
03/04/2024,5,866.88
03/04/2024,6,865.8
03/04/2024,7,866.52
03/04/2024,8,865.8
03/04/2024,9,865.8
03/04/2024,10,374.04
03/04/2024,11,6.12
03/04/2024,12,5.76
03/04/2024,13,6.12
03/04/2024,14,5.76
03/04/2024,15,5.4
03/04/2024,16,5.76
03/04/2024,17,28.44
03/04/2024,18,7.2
03/04/2024,19,7.2
03/04/2024,20,6.84
03/04/2024,21,403.92
03/04/2024,22,642.6
03/04/2024,23,861.12
03/04/2024,24,860.76
04/04/2024,1,861.12
04/04/2024,2,860.04
04/04/2024,3,860.04
04/04/2024,4,860.76
04/04/2024,5,860.76
04/04/2024,6,860.4
04/04/2024,7,859.68
04/04/2024,8,858.6
04/04/2024,9,860.04
04/04/2024,10,859.32
04/04/2024,11,858.6
04/04/2024,12,858.96
04/04/2024,13,858.24
04/04/2024,14,857.16
04/04/2024,15,858.24
04/04/2024,16,857.16
04/04/2024,17,857.16
04/04/2024,18,859.68
04/04/2024,19,859.32
04/04/2024,20,859.32
04/04/2024,21,858.96
04/04/2024,22,858.96
04/04/2024,23,859.32
04/04/2024,24,858.96
05/04/2024,1,859.68
05/04/2024,2,857.88
05/04/2024,3,858.24
05/04/2024,4,857.16
05/04/2024,5,857.52
05/04/2024,6,856.44
05/04/2024,7,856.8
05/04/2024,8,856.8
05/04/2024,9,857.88
05/04/2024,10,857.16
05/04/2024,11,856.8
05/04/2024,12,482.04
05/04/2024,13,5.4
05/04/2024,14,4.32
05/04/2024,15,6.12
05/04/2024,16,651.6
05/04/2024,17,868.32
05/04/2024,18,868.32
05/04/2024,19,869.04
05/04/2024,20,869.04
05/04/2024,21,868.32
05/04/2024,22,867.6
05/04/2024,23,867.96
05/04/2024,24,868.32
06/04/2024,1,867.6
06/04/2024,2,867.6
06/04/2024,3,868.32
06/04/2024,4,867.96
06/04/2024,5,867.6
06/04/2024,6,867.96
06/04/2024,7,866.88
06/04/2024,8,867.24
06/04/2024,9,866.88
06/04/2024,10,867.6
06/04/2024,11,866.88
06/04/2024,12,866.88
06/04/2024,13,866.88
06/04/2024,14,865.44
06/04/2024,15,866.16
06/04/2024,16,865.8
06/04/2024,17,865.44
06/04/2024,18,866.16
06/04/2024,19,866.88
06/04/2024,20,867.96
06/04/2024,21,866.88
06/04/2024,22,866.88
06/04/2024,23,866.16
06/04/2024,24,866.52
07/04/2024,1,866.52
07/04/2024,2,866.16
07/04/2024,3,866.52
07/04/2024,4,866.16
07/04/2024,5,865.08
07/04/2024,6,866.52
07/04/2024,7,866.52
07/04/2024,8,868.32
07/04/2024,9,865.8
07/04/2024,10,864
07/04/2024,11,864
07/04/2024,12,864.72
07/04/2024,13,864.72
07/04/2024,14,864.36
07/04/2024,15,864.72
07/04/2024,16,864.36
07/04/2024,17,864
07/04/2024,18,864.72
07/04/2024,19,865.44
07/04/2024,20,866.16
07/04/2024,21,865.08
07/04/2024,22,865.44
07/04/2024,23,865.08
07/04/2024,24,865.08
08/04/2024,1,864.72
08/04/2024,2,864.72
08/04/2024,3,864.72
08/04/2024,4,865.08
08/04/2024,5,864.36
08/04/2024,6,865.44
08/04/2024,7,864.36
08/04/2024,8,863.64
08/04/2024,9,865.44
08/04/2024,10,865.08
08/04/2024,11,864
08/04/2024,12,864.36
08/04/2024,13,864.36
08/04/2024,14,863.64
08/04/2024,15,863.64
08/04/2024,16,863.28
08/04/2024,17,862.92
08/04/2024,18,865.08
08/04/2024,19,865.8
08/04/2024,20,866.16
08/04/2024,21,865.08
08/04/2024,22,864.72
08/04/2024,23,865.44
08/04/2024,24,865.08
09/04/2024,1,865.08
09/04/2024,2,864.72
09/04/2024,3,864.72
09/04/2024,4,865.08
09/04/2024,5,864.72
09/04/2024,6,864.36
09/04/2024,7,865.44
09/04/2024,8,865.08
09/04/2024,9,864
09/04/2024,10,863.64
09/04/2024,11,863.28
09/04/2024,12,864
09/04/2024,13,863.64
09/04/2024,14,863.64
09/04/2024,15,863.64
09/04/2024,16,863.64
09/04/2024,17,863.64
09/04/2024,18,864.72
09/04/2024,19,864.36
09/04/2024,20,865.44
09/04/2024,21,865.08
09/04/2024,22,864.72
09/04/2024,23,864.72
09/04/2024,24,865.8
10/04/2024,1,865.44
10/04/2024,2,864
10/04/2024,3,863.28
10/04/2024,4,864
10/04/2024,5,862.92
10/04/2024,6,862.2
10/04/2024,7,864
10/04/2024,8,862.92
10/04/2024,9,864.36
10/04/2024,10,864.36
10/04/2024,11,863.28
10/04/2024,12,863.64
10/04/2024,13,864
10/04/2024,14,862.56
10/04/2024,15,862.56
10/04/2024,16,862.2
10/04/2024,17,862.56
10/04/2024,18,864.72
10/04/2024,19,864.36
10/04/2024,20,865.8
10/04/2024,21,865.08
10/04/2024,22,863.64
10/04/2024,23,863.64
10/04/2024,24,863.64
11/04/2024,1,863.28
11/04/2024,2,863.28
11/04/2024,3,863.28
11/04/2024,4,862.92
11/04/2024,5,862.56
11/04/2024,6,862.56
11/04/2024,7,863.28
11/04/2024,8,862.92
11/04/2024,9,862.2
11/04/2024,10,863.28
11/04/2024,11,862.2
11/04/2024,12,861.84
11/04/2024,13,864
11/04/2024,14,861.84
11/04/2024,15,862.92
11/04/2024,16,862.56
11/04/2024,17,862.2
11/04/2024,18,863.64
11/04/2024,19,864
11/04/2024,20,863.64
11/04/2024,21,863.28
11/04/2024,22,863.64
11/04/2024,23,863.28
11/04/2024,24,863.28
12/04/2024,1,863.28
12/04/2024,2,863.64
12/04/2024,3,862.92
12/04/2024,4,864
12/04/2024,5,862.56
12/04/2024,6,863.64
12/04/2024,7,863.28
12/04/2024,8,862.2
12/04/2024,9,863.28
12/04/2024,10,862.92
12/04/2024,11,862.92
12/04/2024,12,863.64
12/04/2024,13,863.28
12/04/2024,14,862.56
12/04/2024,15,862.2
12/04/2024,16,862.2
12/04/2024,17,861.84
12/04/2024,18,863.28
12/04/2024,19,864.36
12/04/2024,20,865.44
12/04/2024,21,864
12/04/2024,22,864
12/04/2024,23,864
12/04/2024,24,864.36
13/04/2024,1,863.28
13/04/2024,2,864
13/04/2024,3,864
13/04/2024,4,863.64
13/04/2024,5,863.64
13/04/2024,6,863.64
13/04/2024,7,864.72
13/04/2024,8,864.36
13/04/2024,9,861.84
13/04/2024,10,864
13/04/2024,11,862.56
13/04/2024,12,862.56
13/04/2024,13,862.56
13/04/2024,14,862.2
13/04/2024,15,862.92
13/04/2024,16,862.56
13/04/2024,17,861.84
13/04/2024,18,862.92
13/04/2024,19,864.36
13/04/2024,20,863.64
13/04/2024,21,863.28
13/04/2024,22,862.92
13/04/2024,23,862.92
13/04/2024,24,862.92
14/04/2024,1,862.92
14/04/2024,2,862.56
14/04/2024,3,862.2
14/04/2024,4,862.56
14/04/2024,5,861.84
14/04/2024,6,861.48
14/04/2024,7,862.56
14/04/2024,8,864
14/04/2024,9,862.2
14/04/2024,10,863.28
14/04/2024,11,861.48
14/04/2024,12,861.48
14/04/2024,13,863.28
14/04/2024,14,862.56
14/04/2024,15,862.2
14/04/2024,16,861.84
14/04/2024,17,862.2
14/04/2024,18,862.92
14/04/2024,19,864
14/04/2024,20,863.64
14/04/2024,21,862.92
14/04/2024,22,863.28
14/04/2024,23,863.28
14/04/2024,24,863.64
15/04/2024,1,862.92
15/04/2024,2,864
15/04/2024,3,864
15/04/2024,4,862.92
15/04/2024,5,863.28
15/04/2024,6,862.56
15/04/2024,7,863.28
15/04/2024,8,864
15/04/2024,9,862.2
15/04/2024,10,862.2
15/04/2024,11,861.84
15/04/2024,12,862.92
15/04/2024,13,862.56
15/04/2024,14,860.76
15/04/2024,15,861.84
15/04/2024,16,861.48
15/04/2024,17,862.2
15/04/2024,18,863.64
15/04/2024,19,863.64
15/04/2024,20,863.64
15/04/2024,21,862.92
15/04/2024,22,863.28
15/04/2024,23,863.28
15/04/2024,24,863.64
16/04/2024,1,863.64
16/04/2024,2,863.28
16/04/2024,3,863.64
16/04/2024,4,862.56
16/04/2024,5,862.2
16/04/2024,6,862.2
16/04/2024,7,862.2
16/04/2024,8,862.2
16/04/2024,9,862.56
16/04/2024,10,862.2
16/04/2024,11,862.2
16/04/2024,12,862.92
16/04/2024,13,862.2
16/04/2024,14,862.2
16/04/2024,15,861.84
16/04/2024,16,861.12
16/04/2024,17,862.56
16/04/2024,18,862.92
16/04/2024,19,863.64
16/04/2024,20,862.92
16/04/2024,21,862.56
16/04/2024,22,862.56
16/04/2024,23,863.28
16/04/2024,24,863.28
17/04/2024,1,862.92
17/04/2024,2,862.56
17/04/2024,3,862.56
17/04/2024,4,861.84
17/04/2024,5,861.84
17/04/2024,6,861.84
17/04/2024,7,861.84
17/04/2024,8,861.12
17/04/2024,9,860.76
17/04/2024,10,860.76
17/04/2024,11,861.12
17/04/2024,12,862.2
17/04/2024,13,861.84
17/04/2024,14,861.12
17/04/2024,15,860.76
17/04/2024,16,861.12
17/04/2024,17,860.76
17/04/2024,18,861.84
17/04/2024,19,862.2
17/04/2024,20,863.28
17/04/2024,21,862.2
17/04/2024,22,861.84
17/04/2024,23,861.84
17/04/2024,24,862.56
18/04/2024,1,862.56
18/04/2024,2,862.2
18/04/2024,3,862.2
18/04/2024,4,862.56
18/04/2024,5,862.56
18/04/2024,6,861.84
18/04/2024,7,862.2
18/04/2024,8,861.84
18/04/2024,9,862.92
18/04/2024,10,862.56
18/04/2024,11,700.92
18/04/2024,12,366.48
18/04/2024,13,714.96
18/04/2024,14,781.92
18/04/2024,15,746.64
18/04/2024,16,817.92
18/04/2024,17,557.64
18/04/2024,18,658.08
18/04/2024,19,817.92
18/04/2024,20,817.92
18/04/2024,21,818.28
18/04/2024,22,817.56
18/04/2024,23,817.56
18/04/2024,24,818.28
19/04/2024,1,817.2
19/04/2024,2,817.2
19/04/2024,3,816.84
19/04/2024,4,816.84
19/04/2024,5,816.84
19/04/2024,6,816.12
19/04/2024,7,816.12
19/04/2024,8,817.2
19/04/2024,9,817.2
19/04/2024,10,816.12
19/04/2024,11,815.4
19/04/2024,12,815.4
19/04/2024,13,815.76
19/04/2024,14,815.4
19/04/2024,15,731.88
19/04/2024,16,873
19/04/2024,17,874.44
19/04/2024,18,875.52
19/04/2024,19,876.24
19/04/2024,20,876.96
19/04/2024,21,876.24
19/04/2024,22,876.96
19/04/2024,23,875.88
19/04/2024,24,876.6
20/04/2024,1,876.96
20/04/2024,2,876.6
20/04/2024,3,875.16
20/04/2024,4,876.24
20/04/2024,5,875.16
20/04/2024,6,873.72
20/04/2024,7,874.8
20/04/2024,8,875.52
20/04/2024,9,874.44
20/04/2024,10,874.8
20/04/2024,11,874.44
20/04/2024,12,874.44
20/04/2024,13,873.72
20/04/2024,14,874.08
20/04/2024,15,874.44
20/04/2024,16,874.8
20/04/2024,17,874.08
20/04/2024,18,876.24
20/04/2024,19,876.6
20/04/2024,20,876.96
20/04/2024,21,876.96
20/04/2024,22,877.32
20/04/2024,23,876.24
20/04/2024,24,876.96
21/04/2024,1,875.52
21/04/2024,2,876.24
21/04/2024,3,876.6
21/04/2024,4,876.6
21/04/2024,5,876.24
21/04/2024,6,876.96
21/04/2024,7,878.04
21/04/2024,8,875.88
21/04/2024,9,875.88
21/04/2024,10,876.6
21/04/2024,11,875.88
21/04/2024,12,875.16
21/04/2024,13,876.24
21/04/2024,14,875.52
21/04/2024,15,875.52
21/04/2024,16,875.88
21/04/2024,17,875.52
21/04/2024,18,876.96
21/04/2024,19,877.32
21/04/2024,20,876.6
21/04/2024,21,875.88
21/04/2024,22,875.88
21/04/2024,23,875.88
21/04/2024,24,876.6
22/04/2024,1,875.16
22/04/2024,2,875.88
22/04/2024,3,875.88
22/04/2024,4,874.8
22/04/2024,5,875.52
22/04/2024,6,875.16
22/04/2024,7,876.96
22/04/2024,8,877.32
22/04/2024,9,875.88
22/04/2024,10,875.52
22/04/2024,11,875.16
22/04/2024,12,875.52
22/04/2024,13,875.88
22/04/2024,14,874.8
22/04/2024,15,875.52
22/04/2024,16,875.52
22/04/2024,17,875.16
22/04/2024,18,876.24
22/04/2024,19,876.24
22/04/2024,20,876.6
22/04/2024,21,876.24
22/04/2024,22,875.88
22/04/2024,23,875.88
22/04/2024,24,876.6
23/04/2024,1,875.16
23/04/2024,2,875.52
23/04/2024,3,874.8
23/04/2024,4,874.44
23/04/2024,5,874.8
23/04/2024,6,874.44
23/04/2024,7,874.8
23/04/2024,8,875.16
23/04/2024,9,874.44
23/04/2024,10,875.88
23/04/2024,11,874.08
23/04/2024,12,874.08
23/04/2024,13,874.08
23/04/2024,14,873.72
23/04/2024,15,873.72
23/04/2024,16,873.72
23/04/2024,17,874.44
23/04/2024,18,875.52
23/04/2024,19,876.24
23/04/2024,20,876.6
23/04/2024,21,876.24
23/04/2024,22,875.88
23/04/2024,23,876.24
23/04/2024,24,875.88
24/04/2024,1,875.88
24/04/2024,2,876.24
24/04/2024,3,876.24
24/04/2024,4,875.52
24/04/2024,5,875.52
24/04/2024,6,875.52
24/04/2024,7,873.72
24/04/2024,8,873.72
24/04/2024,9,873.36
24/04/2024,10,874.08
24/04/2024,11,874.44
24/04/2024,12,875.16
24/04/2024,13,874.44
24/04/2024,14,873.72
24/04/2024,15,858.24
24/04/2024,16,857.88
24/04/2024,17,859.32
24/04/2024,18,860.4
24/04/2024,19,865.08
24/04/2024,20,865.44
24/04/2024,21,865.08
24/04/2024,22,865.44
24/04/2024,23,865.08
24/04/2024,24,866.16
25/04/2024,1,865.08
25/04/2024,2,865.44
25/04/2024,3,865.08
25/04/2024,4,866.16
25/04/2024,5,865.08
25/04/2024,6,864
25/04/2024,7,864.72
25/04/2024,8,863.64
25/04/2024,9,864
25/04/2024,10,864.72
25/04/2024,11,863.64
25/04/2024,12,864.36
25/04/2024,13,864.72
25/04/2024,14,863.64
25/04/2024,15,864
25/04/2024,16,863.64
25/04/2024,17,863.64
25/04/2024,18,865.08
25/04/2024,19,865.44
25/04/2024,20,865.8
25/04/2024,21,865.44
25/04/2024,22,865.44
25/04/2024,23,865.08
25/04/2024,24,866.16
26/04/2024,1,865.8
26/04/2024,2,866.16
26/04/2024,3,865.8
26/04/2024,4,866.52
26/04/2024,5,865.44
26/04/2024,6,864.72
26/04/2024,7,865.08
26/04/2024,8,864.72
26/04/2024,9,864.72
26/04/2024,10,865.44
26/04/2024,11,864.72
26/04/2024,12,865.08
26/04/2024,13,864.72
26/04/2024,14,864
26/04/2024,15,865.08
26/04/2024,16,864.72
26/04/2024,17,864.36
26/04/2024,18,866.52
26/04/2024,19,866.88
26/04/2024,20,865.8
26/04/2024,21,865.8
26/04/2024,22,866.52
26/04/2024,23,866.16
26/04/2024,24,866.16
27/04/2024,1,866.52
27/04/2024,2,865.8
27/04/2024,3,865.8
27/04/2024,4,865.8
27/04/2024,5,866.16
27/04/2024,6,864.36
27/04/2024,7,865.08
27/04/2024,8,865.44
27/04/2024,9,866.16
27/04/2024,10,865.44
27/04/2024,11,864.72
27/04/2024,12,865.08
27/04/2024,13,865.44
27/04/2024,14,864.36
27/04/2024,15,865.44
27/04/2024,16,865.44
27/04/2024,17,864.36
27/04/2024,18,865.44
27/04/2024,19,866.52
27/04/2024,20,866.16
27/04/2024,21,866.16
27/04/2024,22,866.16
27/04/2024,23,866.52
27/04/2024,24,866.52
28/04/2024,1,866.16
28/04/2024,2,866.88
28/04/2024,3,866.88
28/04/2024,4,866.52
28/04/2024,5,866.88
28/04/2024,6,866.16
28/04/2024,7,865.8
28/04/2024,8,866.88
28/04/2024,9,865.08
28/04/2024,10,866.88
28/04/2024,11,865.44
28/04/2024,12,865.44
28/04/2024,13,864.36
28/04/2024,14,863.64
28/04/2024,15,864.72
28/04/2024,16,864.72
28/04/2024,17,865.08
28/04/2024,18,865.8
28/04/2024,19,867.24
28/04/2024,20,866.88
28/04/2024,21,866.88
28/04/2024,22,866.52
28/04/2024,23,865.8
28/04/2024,24,865.08
29/04/2024,1,865.8
29/04/2024,2,867.24
29/04/2024,3,866.16
29/04/2024,4,865.08
29/04/2024,5,865.08
29/04/2024,6,865.44
29/04/2024,7,866.16
29/04/2024,8,866.16
29/04/2024,9,865.8
29/04/2024,10,865.08
29/04/2024,11,864.72
29/04/2024,12,864.72
29/04/2024,13,865.44
29/04/2024,14,864.72
29/04/2024,15,864.72
29/04/2024,16,864.36
29/04/2024,17,864.36
29/04/2024,18,866.52
29/04/2024,19,866.52
29/04/2024,20,865.8
29/04/2024,21,865.8
29/04/2024,22,866.16
29/04/2024,23,867.6
29/04/2024,24,867.24
30/04/2024,1,866.52
30/04/2024,2,867.24
30/04/2024,3,867.24
30/04/2024,4,865.8
30/04/2024,5,865.44
30/04/2024,6,865.08
30/04/2024,7,867.24
30/04/2024,8,865.44
30/04/2024,9,865.8
30/04/2024,10,866.52
30/04/2024,11,864.72
30/04/2024,12,865.44
30/04/2024,13,865.08
30/04/2024,14,864.72
30/04/2024,15,865.44
30/04/2024,16,516.96
30/04/2024,17,807.48
30/04/2024,18,850.68
30/04/2024,19,850.32
30/04/2024,20,851.4
30/04/2024,21,849.6
30/04/2024,22,849.6
30/04/2024,23,849.24
30/04/2024,24,849.24
01/05/2024,1,849.24
01/05/2024,2,848.88
01/05/2024,3,848.52
01/05/2024,4,848.16
01/05/2024,5,847.8
01/05/2024,6,847.8
01/05/2024,7,847.8
01/05/2024,8,848.88
01/05/2024,9,847.8
01/05/2024,10,623.16
01/05/2024,11,0
01/05/2024,12,0
01/05/2024,13,331.56
01/05/2024,14,842.04
01/05/2024,15,840.96
01/05/2024,16,840.24
01/05/2024,17,839.52
01/05/2024,18,840.6
01/05/2024,19,840.96
01/05/2024,20,840.6
01/05/2024,21,839.52
01/05/2024,22,839.52
01/05/2024,23,839.88
01/05/2024,24,839.52
02/05/2024,1,839.52
02/05/2024,2,839.52
02/05/2024,3,839.16
02/05/2024,4,840.6
02/05/2024,5,839.52
02/05/2024,6,838.44
02/05/2024,7,838.44
02/05/2024,8,838.8
02/05/2024,9,837.72
02/05/2024,10,837.72
02/05/2024,11,838.08
02/05/2024,12,837.36
02/05/2024,13,837.72
02/05/2024,14,837.72
02/05/2024,15,837
02/05/2024,16,831.6
02/05/2024,17,831.96
02/05/2024,18,833.4
02/05/2024,19,833.4
02/05/2024,20,834.12
02/05/2024,21,833.76
02/05/2024,22,834.12
02/05/2024,23,834.12
02/05/2024,24,834.48
03/05/2024,1,834.12
03/05/2024,2,833.4
03/05/2024,3,833.4
03/05/2024,4,834.84
03/05/2024,5,834.12
03/05/2024,6,833.76
03/05/2024,7,834.84
03/05/2024,8,834.48
03/05/2024,9,833.04
03/05/2024,10,834.12
03/05/2024,11,831.6
03/05/2024,12,831.6
03/05/2024,13,832.68
03/05/2024,14,830.88
03/05/2024,15,831.6
03/05/2024,16,830.88
03/05/2024,17,830.88
03/05/2024,18,833.04
03/05/2024,19,833.76
03/05/2024,20,834.12
03/05/2024,21,833.76
03/05/2024,22,832.68
03/05/2024,23,832.32
03/05/2024,24,833.04
04/05/2024,1,832.68
04/05/2024,2,832.32
04/05/2024,3,832.68
04/05/2024,4,833.04
04/05/2024,5,832.68
04/05/2024,6,832.68
04/05/2024,7,832.32
04/05/2024,8,834.84
04/05/2024,9,831.6
04/05/2024,10,840.6
04/05/2024,11,840.6
04/05/2024,12,840.24
04/05/2024,13,839.88
04/05/2024,14,840.96
04/05/2024,15,840.96
04/05/2024,16,840.96
04/05/2024,17,840.6
04/05/2024,18,841.32
04/05/2024,19,842.04
04/05/2024,20,842.76
04/05/2024,21,842.4
04/05/2024,22,842.76
04/05/2024,23,842.76
04/05/2024,24,842.76
05/05/2024,1,842.4
05/05/2024,2,843.48
05/05/2024,3,842.4
05/05/2024,4,842.4
05/05/2024,5,842.4
05/05/2024,6,841.68
05/05/2024,7,843.12
05/05/2024,8,842.76
05/05/2024,9,842.4
05/05/2024,10,842.04
05/05/2024,11,842.04
05/05/2024,12,842.04
05/05/2024,13,841.68
05/05/2024,14,842.04
05/05/2024,15,842.04
05/05/2024,16,840.96
05/05/2024,17,841.32
05/05/2024,18,842.76
05/05/2024,19,843.12
05/05/2024,20,842.76
05/05/2024,21,843.12
05/05/2024,22,841.68
05/05/2024,23,842.04
05/05/2024,24,842.04
06/05/2024,1,842.04
06/05/2024,2,842.04
06/05/2024,3,841.68
06/05/2024,4,842.4
06/05/2024,5,842.04
06/05/2024,6,841.32
06/05/2024,7,842.04
06/05/2024,8,842.4
06/05/2024,9,841.32
06/05/2024,10,843.48
06/05/2024,11,841.32
06/05/2024,12,842.04
06/05/2024,13,841.68
06/05/2024,14,839.88
06/05/2024,15,840.24
06/05/2024,16,839.88
06/05/2024,17,840.6
06/05/2024,18,842.76
06/05/2024,19,843.48
06/05/2024,20,843.12
06/05/2024,21,843.12
06/05/2024,22,843.48
06/05/2024,23,842.76
06/05/2024,24,843.12
07/05/2024,1,842.4
07/05/2024,2,843.12
07/05/2024,3,843.48
07/05/2024,4,843.12
07/05/2024,5,844.2
07/05/2024,6,842.76
07/05/2024,7,843.84
07/05/2024,8,843.48
07/05/2024,9,843.48
07/05/2024,10,738.36
07/05/2024,11,25.2
07/05/2024,12,32.76
07/05/2024,13,651.96
07/05/2024,14,792
07/05/2024,15,755.64
07/05/2024,16,808.92
07/05/2024,17,813.24
07/05/2024,18,813.6
07/05/2024,19,813.24
07/05/2024,20,812.52
07/05/2024,21,811.44
07/05/2024,22,811.08
07/05/2024,23,811.08
07/05/2024,24,810.72
08/05/2024,1,810
08/05/2024,2,810.36
08/05/2024,3,810.36
08/05/2024,4,809.28
08/05/2024,5,809.64
08/05/2024,6,808.92
08/05/2024,7,810
08/05/2024,8,809.64
08/05/2024,9,807.12
08/05/2024,10,803.52
08/05/2024,11,803.52
08/05/2024,12,803.52
08/05/2024,13,803.52
08/05/2024,14,802.44
08/05/2024,15,801.72
08/05/2024,16,800.64
08/05/2024,17,799.56
08/05/2024,18,801.36
08/05/2024,19,802.08
08/05/2024,20,801.72
08/05/2024,21,801
08/05/2024,22,800.28
08/05/2024,23,800.28
08/05/2024,24,799.56
09/05/2024,1,799.92
09/05/2024,2,800.28
09/05/2024,3,799.56
09/05/2024,4,799.2
09/05/2024,5,798.48
09/05/2024,6,798.48
09/05/2024,7,798.84
09/05/2024,8,799.56
09/05/2024,9,796.68
09/05/2024,10,795.6
09/05/2024,11,795.24
09/05/2024,12,795.96
09/05/2024,13,795.96
09/05/2024,14,795.24
09/05/2024,15,795.96
09/05/2024,16,795.6
09/05/2024,17,795.96
09/05/2024,18,796.68
09/05/2024,19,798.12
09/05/2024,20,798.12
09/05/2024,21,795.96
09/05/2024,22,796.68
09/05/2024,23,796.32
09/05/2024,24,797.04
10/05/2024,1,796.32
10/05/2024,2,794.88
10/05/2024,3,795.24
10/05/2024,4,794.88
10/05/2024,5,793.8
10/05/2024,6,794.16
10/05/2024,7,794.16
10/05/2024,8,794.52
10/05/2024,9,794.52
10/05/2024,10,802.08
10/05/2024,11,745.56
10/05/2024,12,808.2
10/05/2024,13,808.56
10/05/2024,14,806.4
10/05/2024,15,806.4
10/05/2024,16,805.68
10/05/2024,17,806.4
10/05/2024,18,807.12
10/05/2024,19,808.2
10/05/2024,20,808.2
10/05/2024,21,808.2
10/05/2024,22,807.12
10/05/2024,23,799.56
10/05/2024,24,798.12
11/05/2024,1,795.24
11/05/2024,2,793.8
11/05/2024,3,793.08
11/05/2024,4,793.8
11/05/2024,5,794.88
11/05/2024,6,794.52
11/05/2024,7,794.88
11/05/2024,8,793.08
11/05/2024,9,793.8
11/05/2024,10,792.36
11/05/2024,11,790.92
11/05/2024,12,791.64
11/05/2024,13,791.28
11/05/2024,14,790.92
11/05/2024,15,791.64
11/05/2024,16,793.44
11/05/2024,17,793.08
11/05/2024,18,794.52
11/05/2024,19,795.24
11/05/2024,20,795.24
11/05/2024,21,794.88
11/05/2024,22,794.88
11/05/2024,23,793.44
11/05/2024,24,795.24
12/05/2024,1,794.88
12/05/2024,2,795.24
12/05/2024,3,794.16
12/05/2024,4,794.88
12/05/2024,5,795.6
12/05/2024,6,794.88
12/05/2024,7,795.6
12/05/2024,8,796.68
12/05/2024,9,794.52
12/05/2024,10,793.8
12/05/2024,11,794.16
12/05/2024,12,794.88
12/05/2024,13,795.24
12/05/2024,14,795.24
12/05/2024,15,795.24
12/05/2024,16,795.24
12/05/2024,17,795.24
12/05/2024,18,797.04
12/05/2024,19,797.76
12/05/2024,20,797.4
12/05/2024,21,798.12
12/05/2024,22,798.12
12/05/2024,23,798.12
12/05/2024,24,799.2
13/05/2024,1,798.48
13/05/2024,2,797.76
13/05/2024,3,798.48
13/05/2024,4,798.84
13/05/2024,5,798.84
13/05/2024,6,798.48
13/05/2024,7,798.84
13/05/2024,8,797.04
13/05/2024,9,798.12
13/05/2024,10,798.48
13/05/2024,11,798.12
13/05/2024,12,797.76
13/05/2024,13,798.48
13/05/2024,14,797.76
13/05/2024,15,798.12
13/05/2024,16,798.12
13/05/2024,17,797.4
13/05/2024,18,799.56
13/05/2024,19,800.64
13/05/2024,20,799.92
13/05/2024,21,799.56
13/05/2024,22,799.56
13/05/2024,23,799.2
13/05/2024,24,800.28
14/05/2024,1,799.56
14/05/2024,2,800.28
14/05/2024,3,799.56
